,종목코드,종목명,시간,종가,대비,시가,고가,저가,매도호가,매수호가,거래량,거래대금,예상체결가 구분 플래그,예상체결가,예상체결가 전일대비,예상체결수량
2654,A161570,THE MIDONG,1545,1545,20,1540,1580,1505,1545,1535,204441,314026,50,1545,20.0,2787
2655,A161580,필옵틱스,1554,10250,-200,10400,10600,10150,10250,10200,131219,1350586,50,10250,-200.0,4024
2656,A163730,핑거,1557,18150,-200,18600,18700,18150,18200,18150,62467,1146750,50,18150,-200.0,1771
2657,A164060,이루다,1556,12700,250,12450,12850,12450,12750,12700,52477,666985,50,12700,250.0,1790
2658,A166090,하나머티리얼즈,1559,53900,700,53900,54900,52700,53900,53800,105074,5638576,50,53900,700.0,3878
2659,A166480,코아스템,1553,20650,0,20900,21250,20550,20650,20600,109584,2283798,50,20650,0.0,2355
2660,A168330,내츄럴엔도텍,1547,8510,60,8440,8550,8410,8520,8510,348038,2946665,50,8510,60.0,8843
2661,A169330,엠브레인,1559,8520,0,8520,8620,8510,8540,8520,11365,97003,50,8520,0.0,223
2662,A170030,현대공업,1541,7690,-10,7700,7990,7630,7700,7690,52905,407925,50,7690,-10.0,1458
2663,A170790,파이오링크,1550,17250,950,16300,17250,16150,17300,17250,64094,1065728,50,17250,950.0,6363
2664,A170920,엘티씨,1530,11550,-100,11700,12000,11250,11600,11550,92578,1065939,50,11550,-100.0,560
2665,A171010,램테크놀러지,1546,6180,-20,6130,6250,6130,6190,6180,21518,133209,50,6180,-20.0,598
2666,A171090,선익시스템,1555,23250,-400,23750,24400,22950,23300,23250,210585,4981474,50,23250,-400.0,4690
2667,A171120,라이온켐텍,1559,10800,1940,9050,11400,8910,10850,10800,4310134,46920831,50,10800,1940.0,49724
2668,A173130,오파스넷,1558,4190,-100,4225,4280,4180,4200,4190,62613,264541,50,4190,-100.0,3042
2669,A173940,에프엔씨엔터,1530,5920,-10,5930,6720,5840,5920,5910,432685,2720710,50,5920,-10.0,1716
2670,A174880,장원테크,1558,4765,-50,4815,4940,4750,4770,4765,151993,735022,50,4765,-50.0,3422
2671,A174900,앱클론,1540,17850,-450,18450,18550,17700,17900,17850,89188,1600921,50,17850,-450.0,1810
2672,A175140,인포마크,1540,7160,-340,7680,7850,7160,7160,7150,56340,433410,50,7160,-340.0,589
2673,A175250,아이큐어,1556,41150,200,41250,41850,40900,41200,41150,45883,1893111,50,41150,200.0,615
2674,A176440,에이치엔티,0,1920,0,0,0,0,0,0,0,0,50,0,,0
2675,A177350,베셀,1559,4845,-40,4815,4935,4810,4855,4845,42027,204449,50,4845,-40.0,1562
2676,A177830,파버나인,1549,5070,-80,5060,5170,5020,5070,5060,170096,863467,50,5070,-80.0,2716
2677,A178320,서진시스템,1558,37450,-150,37650,38300,37150,37500,37450,91894,3443068,50,37450,-150.0,9469
2678,A178780,유테크,0,1730,0,0,0,0,0,0,0,0,50,0,,0
2679,A179290,엠아이텍,1559,5410,160,5250,5460,5250,5410,5400,312930,1673649,50,5410,160.0,7543
2680,A179900,유티아이,1557,12700,50,12800,13100,12450,12700,12650,38340,486787,50,12700,50.0,1321
2681,A180400,캔서롭,0,7740,0,0,0,0,0,0,0,0,50,0,,0
2682,A181340,이즈미디어,1530,21750,100,21400,22800,21400,21750,21700,115275,2556051,50,21750,100.0,501
2683,A182360,큐브엔터,1558,13700,250,13450,13850,13300,13750,13700,210534,2859104,50,13700,250.0,5835
2684,A182400,엔케이맥스,1559,24300,1150,22800,24500,22400,24350,24300,1144570,26803506,50,24300,1150.0,16304
2685,A182690,테라셈,0,1440,0,0,0,0,0,0,0,0,50,0,,0
2686,A183300,코미코,1559,77600,-2300,80200,80600,76500,77900,77600,49724,3868702,50,77600,-2300.0,1107
2687,A183490,엔지켐생명과학,1554,80600,-1800,82000,82000,78300,80600,80500,93361,7451964,50,80600,-1800.0,774
2688,A184230,SGA솔루션즈,1542,1325,0,1315,1350,1315,1325,1320,227973,303109,50,1325,0.0,9912
2689,A185490,아이진,1550,45850,-400,46400,46900,44900,45850,45800,499626,22722889,50,45850,-400.0,6965
2690,A186230,그린플러스,1554,18300,700,17600,18500,17600,18350,18300,319340,5808730,50,18300,700.0,6193
2691,A187220,디티앤씨,1540,6130,70,6070,6170,5980,6130,6120,12659,77214,50,6130,70.0,573
2692,A187270,신화콘텍,1552,5070,-100,5170,5670,5050,5100,5070,1025444,5411934,50,5070,-100.0,8520
2693,A187420,제노포커스,1555,10750,-100,11200,11250,10300,10800,10750,519096,5577924,50,10750,-100.0,12076
2694,A187660,에이디엠코리아,1558,5620,40,5610,5790,5580,5640,5620,133713,760081,50,5620,40.0,1490
2695,A187790,나노,1547,2110,0,2105,2190,2105,2120,2110,380720,815117,50,2110,0.0,7859
2696,A187870,디바이스이엔지,1550,31100,-1300,32400,32700,30300,31150,31100,79510,2499027,50,31100,-1300.0,1636
2697,A189300,인텔리안테크,1558,75600,-800,76700,77400,73200,75600,75500,177629,13295729,50,75600,-800.0,3169
2698,A189330,씨이랩,1557,56700,1100,55200,58500,55000,56800,56700,15673,882053,50,56700,1100.0,434
2699,A189690,포시에스,1530,7320,60,7270,7440,7180,7320,7300,50241,364748,50,7320,60.0,384
2700,A189860,서전기전,1557,14250,-650,15100,15300,14250,14300,14250,760781,11125708,50,14250,-650.0,41313
2701,A189980,흥국에프엔비,1559,3185,-5,3190,3265,3170,3185,3180,222121,709105,50,3185,-5.0,2199
2702,A190510,나무가,1551,9050,0,9030,9120,8940,9050,9020,81608,735128,50,9050,0.0,1657
2703,A190650,코리아에셋투자증,1559,13500,-300,13700,13850,13450,13600,13500,75787,1033791,50,13500,-300.0,486
2704,A191410,육일씨엔에쓰,1530,4560,-135,4675,4700,4515,4560,4520,19783,90797,50,4560,-135.0,1000
2705,A191420,테고사이언스,1530,27550,50,27550,27650,27400,27550,27500,10580,290879,50,27550,50.0,400
2706,A192250,케이사인,1556,2300,30,2310,2360,2280,2305,2300,893677,2069479,50,2300,30.0,19124
2707,A192390,윈하이텍,1555,5030,-70,5030,5210,4950,5030,5020,129534,657053,50,5030,-70.0,752
2708,A192410,THQ,1540,2890,5,2830,2925,2830,2890,2885,53896,155323,50,2890,5.0,982
2709,A192440,슈피겐코리아,1557,49950,-150,49850,50800,49800,50000,49900,13466,673901,50,49950,-150.0,758
2710,A193250,와이제이엠게임즈,1540,2120,0,2170,2175,2100,2120,2110,344851,735093,50,2120,0.0,9689
2711,A194480,데브시스터즈,1559,162700,-14500,165000,167000,154100,162700,162600,351570,56131159,50,162700,-14500.0,23085
2712,A194700,노바렉스,1553,43650,350,43000,44200,43000,43650,43400,35825,1566242,50,43650,350.0,708
2713,A195500,마니커에프앤지,1530,5020,-80,5100,5120,5000,5040,5020,68648,345954,50,5020,-80.0,2698
2714,A195940,HK이노엔,1559,56600,-1600,59000,59000,56300,56700,56600,342147,19624828,50,56600,-1600.0,8607
2715,A195990,에이비프로바이오,1549,1075,5,1080,1095,1075,1080,1075,1613925,1742665,50,1075,5.0,10021
2716,A196170,알테오젠,1558,80300,-200,81200,82600,79700,80300,80200,105280,8515831,50,80300,-200.0,3470
2717,A196300,애니젠,1558,23900,800,22800,24250,22800,23900,23750,72199,1705566,50,23900,800.0,707
2718,A196450,코아시아옵틱스,1530,2405,-10,2380,2445,2370,2410,2405,161607,387082,50,2405,-10.0,1394
2719,A196490,디에이테크놀로지,1546,5800,160,5690,5910,5680,5810,5800,360367,2093773,50,5800,160.0,6694
2720,A196700,웹스,1558,5030,-130,5170,5330,4920,5030,5020,1674095,8659436,50,5030,-130.0,15419
2721,A197140,디지캡,1550,6080,70,5890,6210,5890,6080,6060,89243,538702,50,6080,70.0,1500
2722,A198080,엔피디,1530,3900,35,3860,3960,3830,3905,3900,42162,164053,50,3900,35.0,1552
2723,A198440,고려시멘트,1551,3960,40,3930,3970,3850,3960,3950,297966,1168116,50,3960,40.0,4815
2724,A199820,제일전기공업,1556,20100,-100,20250,20550,20000,20200,20100,62300,1260716,50,20100,-100.0,1232
2725,A200130,콜마비앤에이치,1544,36050,-350,36450,36900,36050,36100,36050,89487,3248305,50,36050,-350.0,2656
2726,A200230,텔콘RF제약,1558,4125,50,4080,4260,4080,4125,4120,1034526,4322268,50,4125,50.0,9388
2727,A200470,에이팩트,1555,7010,-80,7080,7240,6990,7020,7010,321162,2273288,50,7010,-80.0,12482
2728,A200670,휴메딕스,1547,34150,-300,34200,34800,33750,34150,34100,49994,1710656,50,34150,-300.0,515
2729,A200710,에이디테크놀로지,1557,21100,0,21200,21550,20900,21100,21050,56552,1193614,50,21100,0.0,1161
2730,A200780,비씨월드제약,1542,19150,100,19000,19450,18800,19200,19150,62980,1201867,50,19150,100.0,1253
2731,A201490,미투온,1559,5340,20,5400,5400,5300,5340,5330,102291,545950,50,5340,20.0,1201
2732,A203400,에이비온,1553,22950,650,21900,23750,21100,23000,22950,630772,14341546,50,22950,650.0,10966
2733,A203450,유니온커뮤니티,1530,4475,-20,4455,4535,4425,4475,4465,57697,258828,50,4475,-20.0,1121
2734,A203650,드림시큐리티,1553,4805,-135,4940,5020,4805,4810,4805,696845,3400193,50,4805,-135.0,19646
2735,A203690,프로스테믹스,1555,3045,0,3005,3060,3000,3045,3035,133979,404635,50,3045,0.0,1207
2736,A204020,그리티,1546,3260,-40,3250,3330,3250,3290,3260,49960,164007,50,3260,-40.0,1336
2737,A204270,제이앤티씨,1559,8390,-80,8500,8600,8320,8400,8390,72652,611832,50,8390,-80.0,2193
2738,A204620,글로벌텍스프리,1530,3480,-15,3540,3545,3440,3480,3475,229178,798852,50,3480,-15.0,334
2739,A204630,스튜디오산타클로,1558,3050,400,2435,3300,2425,3050,3040,16995657,51057383,50,3050,400.0,128464
2740,A204840,지엘팜텍,1551,1245,10,1230,1265,1225,1245,1240,343253,427972,50,1245,10.0,4220
2741,A205100,엑셈,1555,4920,115,4895,5300,4805,4940,4920,3379875,17097135,50,4920,115.0,51090
2742,A205470,휴마시스,1559,18000,-500,18500,19900,17800,18050,18000,13577011,256294987,50,18000,-500.0,161554
2743,A205500,액션스퀘어,1559,6160,690,5450,6340,5450,6160,6140,1960232,11879006,50,6160,690.0,20521
2744,A206400,베노홀딩스,1530,5440,-50,5480,5520,5370,5440,5420,85403,462693,50,5440,-50.0,1016
2745,A206560,덱스터,1559,13650,-150,14150,14200,13400,13700,13650,2162359,29711816,50,13650,-150.0,42904
2746,A206640,바디텍메드,1559,19750,-550,20350,20500,19700,19800,19750,200204,3997472,50,19750,-550.0,2429
2747,A206650,유바이오로직스,1559,52800,1500,51200,54000,49500,52800,52700,2028573,106275957,50,52800,1500.0,24226
2748,A207760,미스터블루,1554,8430,50,8320,8470,8320,8430,8420,62786,527269,50,8430,50.0,4111
2749,A208140,정다운,1557,3290,40,3245,3330,3230,3295,3290,319035,1044307,50,3290,40.0,8096
2750,A208340,파멥신,1552,8160,-110,8360,8360,8110,8170,8160,168293,1380827,50,8160,-110.0,4204
2751,A208350,지란지교시큐리티,1530,5360,-120,5450,5500,5320,5460,5360,44190,240302,50,5360,-120.0,636
2752,A208370,셀바스헬스케어,1541,2595,-105,2665,2685,2585,2610,2595,79874,210465,50,2595,-105.0,3983
2753,A208640,썸에이지,1543,2520,65,2485,2600,2435,2525,2520,660745,1662410,50,2520,65.0,1849
2754,A208710,바이오로그디바이,1559,4345,315,4120,4870,4075,4350,4345,18314680,82450370,50,4345,315.0,81524
2755,A208860,엔지스테크널러지,0,2205,0,0,0,0,0,0,0,0,50,0,,0
2756,A211270,AP위성,1549,17700,150,17600,17800,17200,17750,17700,395121,6913622,50,17700,150.0,6628
2757,A212560,네오오토,1557,8080,-90,8130,8250,8070,8110,8080,54792,446078,50,8080,-90.0,558
2758,A213090,미래테크놀로지,0,11750,0,0,0,0,0,0,0,0,50,0,,0
2759,A213420,덕산네오룩스,1547,67900,-1100,69400,69500,67600,67900,67800,103170,7034731,50,67900,-1100.0,2485
2760,A214150,클래시스,1558,21700,1400,20450,22450,20350,21700,21650,891528,19287366,50,21700,1400.0,4857
2761,A214180,민앤지,1542,20800,-250,20950,21300,20750,20900,20800,46815,981947,50,20800,-250.0,629
2762,A214260,라파스,1550,47850,2750,46050,48400,44400,47850,47800,237120,11050623,50,47850,2750.0,4035
2763,A214270,퓨쳐스트림네트웍,1547,1075,0,1080,1090,1070,1075,1070,374594,403824,50,1075,0.0,10023
2764,A214310,에스엘바이오닉스,1555,988,51,937,1070,934,989,988,9445798,9514795,50,988,51.0,46779
2765,A214370,케어젠,1530,71900,-1400,73300,74000,71600,72400,71900,27806,2021093,50,71900,-1400.0,1428
2766,A214430,아이쓰리시스템,1544,17700,200,17500,18450,17450,17700,17650,12088,213820,50,17700,200.0,288
2767,A214450,파마리서치,1540,89700,400,89300,91900,87900,89700,89600,106834,9548379,50,89700,400.0,1061
2768,A214610,미코바이오메드,1540,11550,-300,12000,12000,11550,11600,11550,75579,889482,50,11550,-300.0,3104
2769,A214680,디알텍,1530,1490,-5,1495,1510,1480,1495,1490,209414,312679,50,1490,-5.0,7102
2770,A214870,뉴지랩파마,1540,12100,-200,12250,12450,11800,12100,12050,253011,3071094,50,12100,-200.0,7752
2771,A215000,골프존,1540,141200,-700,142600,142800,139200,141200,140900,39632,5568323,50,141200,-700.0,2189
2772,A215090,휴센텍,1557,2690,130,2580,2755,2565,2695,2690,2774098,7490904,50,2690,130.0,58520
2773,A215100,로보로보,1558,3840,-45,3905,3980,3815,3845,3840,180816,703189,50,3840,-45.0,9909
2774,A215200,메가스터디교육,1555,74100,600,73500,74700,72000,74100,74000,76608,5616197,50,74100,600.0,1181
2775,A215360,우리산업,1554,21050,100,21100,21400,20900,21050,21000,19597,413932,50,21050,100.0,1137
2776,A215380,우정바이오,1557,6460,130,6340,6620,6340,6460,6430,53394,346781,50,6460,130.0,643
2777,A215480,토박스코리아,1550,1425,-15,1430,1475,1425,1425,1420,363704,524945,50,1425,-15.0,27072
2778,A215600,신라젠,0,12100,0,0,0,0,0,0,0,0,50,0,,0
2779,A215790,이노인스트루먼트,1550,2205,-5,2215,2280,2180,2210,2205,386807,856448,50,2205,-5.0,3955
2780,A216050,인크로스,1551,48000,-700,48700,49100,48000,48000,47950,7996,385300,50,48000,-700.0,468
2781,A216080,제테마,1553,33700,-700,34750,34800,33300,33700,33650,106163,3587681,50,33700,-700.0,860
2782,A217190,제너셈,1530,10550,0,10400,10850,10400,10550,10500,55697,595896,50,10550,0.0,312
2783,A217270,넵튠,1541,18950,150,18700,19400,18600,18950,18900,45105,853400,50,18950,150.0,1503
2784,A217330,싸이토젠,1530,60000,1200,58800,60000,58800,60000,59900,29178,1732430,50,60000,1200.0,4053
2785,A217480,에스디생명공학,1540,4010,-55,4000,4080,4000,4015,4010,81448,328129,50,4010,-55.0,2073
2786,A217500,러셀,1548,3700,-40,3755,3830,3695,3710,3700,83508,311858,50,3700,-40.0,3080
2787,A217600,켐온,1556,3870,80,3900,4090,3865,3875,3870,2200895,8704323,50,3870,80.0,10212
2788,A217620,디딤,1540,2030,10,2055,2055,2010,2030,2020,193011,391986,50,2030,10.0,5001
2789,A217730,강스템바이오텍,1551,4350,-175,4500,4545,4300,4350,4345,449052,1970569,50,4350,-175.0,3971
2790,A217820,엔에스,1554,10550,150,10350,10600,10350,10550,10500,68436,713679,50,10550,150.0,2810
2791,A218150,미래생명자원,1549,3790,80,3675,3795,3675,3790,3775,44606,166769,50,3790,80.0,1885
2792,A218410,RFHIC,1559,33700,-250,34100,34250,33600,33700,33650,124021,4192095,50,33700,-250.0,1905
2793,A219130,타이거일렉,1559,14000,1050,12750,16700,12750,14000,13950,266200,4041774,50,14000,1050.0,5732
2794,A219420,링크제니시스,1553,8180,-60,8240,8380,8170,8200,8180,121572,1003307,50,8180,-60.0,1450
2795,A219550,자안코스메틱,1530,5350,200,5150,5510,5100,5350,5320,102924,546967,50,5350,200.0,588
2796,A219750,지티지웰니스,1530,2995,60,2960,3080,2960,3010,2995,126784,380970,50,2995,60.0,5254
2797,A220100,퓨쳐켐,1530,18000,-50,18150,18150,17650,18000,17950,88991,1588105,50,18000,-50.0,447
2798,A220180,핸디소프트,1530,3795,-60,3855,3860,3795,3800,3795,14449,55246,50,3795,-60.0,652
2799,A220260,켐트로스,1558,11750,250,11700,12300,11500,11800,11750,2062673,24503706,50,11750,250.0,32317
2800,A220630,맘스터치,1546,4270,90,4185,4315,4185,4270,4255,216389,924541,50,4270,90.0,4516
2801,A221610,자안바이오,0,2995,0,0,0,0,0,0,0,0,50,0,,0
2802,A221840,하이즈항공,1530,5480,-10,5420,5570,5400,5480,5470,36983,201962,50,5480,-10.0,466
2803,A221980,케이디켐,1530,16400,-100,16500,16650,16250,16400,16300,5902,97238,50,16400,-100.0,62
2804,A222040,코스맥스엔비티,1550,8960,-20,8980,9060,8960,8990,8960,46618,419393,50,8960,-20.0,3112
2805,A222080,씨아이에스,1559,16950,-950,18150,18800,16600,17000,16950,13905154,246880521,50,16950,-950.0,205927
2806,A222110,팬젠,1530,9330,-100,9590,9590,9260,9340,9330,9884,92899,50,9330,-100.0,257
2807,A222420,쎄노텍,1545,2115,-65,2180,2195,2080,2115,2110,656640,1386767,50,2115,-65.0,21477
2808,A222800,심텍,1559,29950,1000,29900,30250,29400,29950,29900,774014,23106287,50,29950,1000.0,11406
2809,A222810,마이더스AI,1530,379,9,372,390,363,379,376,671153,248715,50,379,9.0,6468
2810,A222980,한국맥널티,1556,8240,-220,8470,8570,8150,8250,8240,188606,1568717,50,8240,-220.0,5664
2811,A223250,드림씨아이에스,1548,14050,50,14000,14300,13950,14050,14000,7460,105295,50,14050,50.0,361
2812,A223310,경남제약헬스케어,0,3320,0,0,0,0,0,0,0,0,50,0,,0
2813,A224060,코디엠,1554,272,1,271,279,270,273,272,3859024,1052216,50,272,1.0,27261
2814,A224110,에이텍티앤,1551,29950,1300,28750,29950,28500,29950,29900,62880,1847429,50,29950,1300.0,2859
2815,A225190,삼양옵틱스,1546,10750,-50,10700,11000,10650,10750,10700,63361,682806,50,10750,-50.0,2473
2816,A225220,제놀루션,1556,17000,600,16550,17300,16400,17000,16950,360142,6217705,50,17000,600.0,7130
2817,A225330,씨엠에스에듀,0,7400,0,0,0,0,0,0,0,0,50,0,,0
2818,A225430,케이엠제약,1548,2430,-25,2430,2465,2425,2430,2425,81819,199586,50,2430,-25.0,5536
2819,A225530,보광산업,1559,10800,-200,11000,11500,10700,10850,10800,2374992,26253178,50,10800,-200.0,43719
2820,A225570,넷게임즈,1558,12650,450,12300,12800,11950,12650,12600,199728,2473291,50,12650,450.0,6354
2821,A225590,패션플랫폼,1555,2095,-15,2070,2135,2020,2100,2095,1947873,4045697,50,2095,-15.0,77573
2822,A226330,신테카바이오,1542,12100,50,12100,12200,12050,12100,12050,32958,398262,50,12100,50.0,365
2823,A226340,본느,1543,2965,65,2900,2975,2885,2965,2950,109067,318133,50,2965,65.0,1298
2824,A226360,KH E&T,1558,1735,-35,1775,1800,1710,1735,1730,420903,735975,50,1735,-35.0,4733
2825,A226400,오스테오닉,1530,3910,60,3850,3955,3850,3910,3905,28500,110791,50,3910,60.0,2033
2826,A226440,한송네오텍,1540,1550,-40,1595,1610,1540,1550,1545,935666,1469261,50,1550,-40.0,20877
2827,A226950,올릭스,1541,41150,-1150,42300,43200,41000,41350,41150,144659,6016611,50,41150,-1150.0,3096
2828,A227100,에이치앤비디자인,1555,14000,-1150,15150,15350,13850,14050,14000,111288,1598920,50,14000,-1150.0,1779
2829,A227610,아우딘퓨쳐스,1553,1845,-50,1855,1885,1840,1845,1840,44296,82409,50,1845,-50.0,849
2830,A227950,엔투텍,1530,1695,5,1720,1730,1685,1695,1690,319470,544658,50,1695,5.0,2225
2831,A228340,동양파일,1530,5140,-30,5170,5250,5100,5140,5130,60371,310879,50,5140,-30.0,129
2832,A228670,레이,1555,32300,1650,31250,32600,30900,32300,32250,134255,4302347,50,32300,1650.0,1870
2833,A228760,지노믹트리,1530,13000,0,13100,13100,12900,13000,12950,27286,353710,50,13000,0.0,1057
2834,A228850,레이언스,1556,15150,50,15250,15350,15000,15200,15150,78219,1184838,50,15150,50.0,2094
2835,A229000,젠큐릭스,1551,20050,450,19500,20050,19250,20100,20050,26839,524720,50,20050,450.0,1262
2836,A230240,에치에프알,1552,20800,100,20750,21000,20700,20850,20800,15257,317816,50,20800,100.0,547
2837,A230360,에코마케팅,1553,21500,-250,21700,21800,21400,21500,21450,79409,1709613,50,21500,-250.0,2048
2838,A230980,에이트원,1555,2025,-30,2055,2090,2015,2025,2020,654942,1333185,50,2025,-30.0,4722
2839,A232140,와이아이케이,1546,5730,-70,5910,5920,5710,5740,5730,290470,1677149,50,5730,-70.0,5732
2840,A232680,라온테크,1551,30000,-1150,31150,31450,30000,30150,30000,35170,1074607,50,30000,-1150.0,674
2841,A234100,세원,1558,4730,-40,4690,4815,4680,4730,4725,622754,2954505,50,4730,-40.0,6262
2842,A234300,에스트래픽,1556,7990,-90,8080,8170,7860,7990,7980,457150,3649568,50,7990,-90.0,9695
2843,A234340,세틀뱅크,1542,31500,250,31300,31950,31250,31550,31500,40839,1288058,50,31500,250.0,156
2844,A234690,녹십자웰빙,1540,10200,0,10150,10250,10100,10200,10150,34040,345701,50,10200,0.0,974
2845,A234920,자이글,1530,3885,-85,3935,3990,3870,3900,3885,24208,94857,50,3885,-85.0,1070
2846,A235980,메드팩토,1555,64100,-1200,65300,65900,63100,64200,64100,81485,5222765,50,64100,-1200.0,1798
2847,A236200,슈프리마,1556,24850,50,24800,25200,24800,24900,24850,12142,303279,50,24850,50.0,119
2848,A236810,엔비티,1555,20000,-200,20250,20600,20000,20100,20000,46122,929620,50,20000,-200.0,5306
2849,A237690,에스티팜,1552,101800,-400,102000,103500,101300,102000,101800,128057,13090510,50,101800,-400.0,10977
